Date;S&Pprice;;;;;;;
12-Jan-32;8.39;;;;;;;
13-Jan-32;8.8;;;;;;;
14-Jan-32;8.9;;;;;;;
15-Jan-32;8.92;;;;;;;
18-Jan-32;8.51;;;;;;;
20-Jan-32;8.63;;;;;;;
22-Jan-32;8.21;;;;;;;
25-Jan-32;8.2;;;;;;;
28-Jan-32;8.03;;;;;;;
29-Jan-32;7.94;;;;;;;
1-Feb-32;8.23;;;;;;;
2-Feb-32;8.05;;;;;;;
3-Feb-32;8.09;;;;;;;
4-Feb-32;8.04;;;;;;;
5-Feb-32;7.78;;;;;;;
8-Feb-32;7.62;;;;;;;
9-Feb-32;7.53;;;;;;;
10-Feb-32;7.5;;;;;;;
15-Feb-32;8.5;;;;;;;
16-Feb-32;8.84;;;;;;;
18-Feb-32;8.71;;;;;;;
19-Feb-32;8.72;;;;;;;
24-Feb-32;8.43;;;;;;;
25-Feb-32;8.35;;;;;;;
26-Feb-32;8.34;;;;;;;
8-Mar-32;8.98;;;;;;;
9-Mar-32;8.81;;;;;;;
10-Mar-32;8.73;;;;;;;
11-Mar-32;8.52;;;;;;;
16-Mar-32;8.11;;;;;;;
17-Mar-32;8.28;;;;;;;
18-Mar-32;8.02;;;;;;;
21-Mar-32;8.06;;;;;;;
24-Mar-32;7.86;;;;;;;
28-Mar-32;7.59;;;;;;;
29-Mar-32;7.58;;;;;;;
30-Mar-32;7.74;;;;;;;
31-Mar-32;7.31;;;;;;;
1-Apr-32;7.18;;;;;;;
4-Apr-32;7.06;;;;;;;
5-Apr-32;6.73;;;;;;;
6-Apr-32;6.53;;;;;;;
7-Apr-32;6.46;;;;;;;
8-Apr-32;6.26;;;;;;;
11-Apr-32;6.07;;;;;;;
12-Apr-32;6.06;;;;;;;
13-Apr-32;5.98;;;;;;;
14-Apr-32;6.25;;;;;;;
15-Apr-32;6.42;;;;;;;
18-Apr-32;6.12;;;;;;;
19-Apr-32;6.03;;;;;;;
21-Apr-32;6.24;;;;;;;
22-Apr-32;5.96;;;;;;;
27-Apr-32;6.27;;;;;;;
29-Apr-32;5.83;;;;;;;
2-May-32;5.74;;;;;;;
3-May-32;5.66;;;;;;;
5-May-32;5.68;;;;;;;
6-May-32;6.09;;;;;;;
10-May-32;6.01;;;;;;;
11-May-32;6.0;;;;;;;
12-May-32;5.8;;;;;;;
13-May-32;5.6;;;;;;;
16-May-32;5.61;;;;;;;
17-May-32;5.59;;;;;;;
18-May-32;5.45;;;;;;;
19-May-32;5.48;;;;;;;
23-May-32;5.43;;;;;;;
24-May-32;5.21;;;;;;;
25-May-32;5.03;;;;;;;
26-May-32;5.11;;;;;;;
27-May-32;4.83;;;;;;;
31-May-32;4.47;;;;;;;
1-Jun-32;4.4;;;;;;;
2-Jun-32;4.64;;;;;;;
3-Jun-32;4.89;;;;;;;
6-Jun-32;5.07;;;;;;;
7-Jun-32;4.85;;;;;;;
8-Jun-32;4.57;;;;;;;
10-Jun-32;4.92;;;;;;;
13-Jun-32;4.82;;;;;;;
14-Jun-32;4.94;;;;;;;
15-Jun-32;5.12;;;;;;;
21-Jun-32;4.77;;;;;;;
23-Jun-32;4.8;;;;;;;
24-Jun-32;4.6;;;;;;;
27-Jun-32;4.44;;;;;;;
29-Jun-32;4.51;;;;;;;
30-Jun-32;4.43;;;;;;;
5-Jul-32;4.5;;;;;;;
7-Jul-32;4.45;;;;;;;
8-Jul-32;4.41;;;;;;;
14-Jul-32;4.79;;;;;;;
15-Jul-32;4.93;;;;;;;
19-Jul-32;4.78;;;;;;;
21-Jul-32;5.05;;;;;;;
22-Jul-32;5.2;;;;;;;
26-Jul-32;5.4;;;;;;;
27-Jul-32;5.67;;;;;;;
28-Jul-32;5.85;;;;;;;
1-Aug-32;6.11;;;;;;;
2-Aug-32;5.87;;;;;;;
3-Aug-32;6.39;;;;;;;
4-Aug-32;6.52;;;;;;;
5-Aug-32;6.8;;;;;;;
8-Aug-32;7.43;;;;;;;
9-Aug-32;7.39;;;;;;;
10-Aug-32;7.65;;;;;;;
11-Aug-32;7.61;;;;;;;
12-Aug-32;7.0;;;;;;;
15-Aug-32;7.44;;;;;;;
16-Aug-32;7.68;;;;;;;
17-Aug-32;7.51;;;;;;;
18-Aug-32;7.6;;;;;;;
22-Aug-32;7.77;;;;;;;
24-Aug-32;8.33;;;;;;;
25-Aug-32;8.26;;;;;;;
30-Aug-32;8.47;;;;;;;
6-Sep-32;8.91;;;;;;;
8-Sep-32;8.97;;;;;;;
9-Sep-32;8.75;;;;;;;
13-Sep-32;7.8;;;;;;;
14-Sep-32;7.35;;;;;;;
15-Sep-32;7.66;;;;;;;
16-Sep-32;7.57;;;;;;;
19-Sep-32;7.34;;;;;;;
23-Sep-32;8.4;;;;;;;
27-Sep-32;8.13;;;;;;;
7-Oct-32;7.02;;;;;;;
11-Oct-32;6.88;;;;;;;
13-Oct-32;6.67;;;;;;;
14-Oct-32;7.13;;;;;;;
19-Oct-32;7.4;;;;;;;
20-Oct-32;7.23;;;;;;;
21-Oct-32;6.82;;;;;;;
24-Oct-32;6.83;;;;;;;
25-Oct-32;6.76;;;;;;;
26-Oct-32;6.89;;;;;;;
27-Oct-32;6.95;;;;;;;
28-Oct-32;7.09;;;;;;;
31-Oct-32;6.96;;;;;;;
3-Nov-32;6.48;;;;;;;
7-Nov-32;7.24;;;;;;;
9-Nov-32;6.92;;;;;;;
16-Nov-32;7.2;;;;;;;
17-Nov-32;7.15;;;;;;;
22-Nov-32;7.17;;;;;;;
23-Nov-32;6.85;;;;;;;
25-Nov-32;6.78;;;;;;;
30-Nov-32;6.55;;;;;;;
2-Dec-32;6.47;;;;;;;
5-Dec-32;6.54;;;;;;;
6-Dec-32;6.87;;;;;;;
9-Dec-32;7.08;;;;;;;
12-Dec-32;7.07;;;;;;;
13-Dec-32;6.99;;;;;;;
14-Dec-32;7.12;;;;;;;
15-Dec-32;7.05;;;;;;;
19-Dec-32;6.97;;;;;;;
22-Dec-32;6.57;;;;;;;
27-Dec-32;6.61;;;;;;;
28-Dec-32;6.6;;;;;;;
29-Dec-32;6.75;;;;;;;
11-Jan-33;7.32;;;;;;;
13-Jan-33;7.25;;;;;;;
19-Jan-33;6.98;;;;;;;
23-Jan-33;7.03;;;;;;;
25-Jan-33;7.1;;;;;;;
27-Jan-33;7.04;;;;;;;
31-Jan-33;6.94;;;;;;;
8-Feb-33;6.62;;;;;;;
10-Feb-33;6.66;;;;;;;
14-Feb-33;6.32;;;;;;;
15-Feb-33;6.28;;;;;;;
16-Feb-33;6.13;;;;;;;
17-Feb-33;6.23;;;;;;;
24-Feb-33;5.9;;;;;;;
27-Feb-33;5.53;;;;;;;
1-Mar-33;5.77;;;;;;;
2-Mar-33;5.65;;;;;;;
3-Mar-33;5.84;;;;;;;
15-Mar-33;6.81;;;;;;;
16-Mar-33;6.93;;;;;;;
17-Mar-33;6.63;;;;;;;
20-Mar-33;6.5;;;;;;;
21-Mar-33;6.2;;;;;;;
28-Mar-33;6.21;;;;;;;
30-Mar-33;6.05;;;;;;;
5-Apr-33;5.95;;;;;;;
11-Apr-33;6.51;;;;;;;
12-Apr-33;6.41;;;;;;;
19-Apr-33;7.14;;;;;;;
20-Apr-33;7.82;;;;;;;
24-Apr-33;7.91;;;;;;;
27-Apr-33;7.7;;;;;;;
28-Apr-33;7.83;;;;;;;
2-May-33;8.46;;;;;;;
3-May-33;8.41;;;;;;;
4-May-33;8.65;;;;;;;
5-May-33;8.74;;;;;;;
11-May-33;9.07;;;;;;;
12-May-33;9.03;;;;;;;
15-May-33;8.68;;;;;;;
16-May-33;8.85;;;;;;;
17-May-33;8.94;;;;;;;
18-May-33;8.89;;;;;;;
22-May-33;8.64;;;;;;;
23-May-33;8.96;;;;;;;
24-May-33;9.15;;;;;;;
25-May-33;9.08;;;;;;;
26-May-33;9.34;;;;;;;
31-May-33;9.64;;;;;;;
1-Jun-33;9.74;;;;;;;
2-Jun-33;10.13;;;;;;;
6-Jun-33;10.04;;;;;;;
7-Jun-33;10.22;;;;;;;
8-Jun-33;10.31;;;;;;;
12-Jun-33;10.89;;;;;;;
13-Jun-33;10.57;;;;;;;
14-Jun-33;10.47;;;;;;;
16-Jun-33;9.81;;;;;;;
20-Jun-33;10.52;;;;;;;
21-Jun-33;10.58;;;;;;;
23-Jun-33;10.56;;;;;;;
26-Jun-33;10.87;;;;;;;
27-Jun-33;10.98;;;;;;;
29-Jun-33;10.74;;;;;;;
30-Jun-33;10.91;;;;;;;
3-Jul-33;11.62;;;;;;;
5-Jul-33;11.55;;;;;;;
6-Jul-33;11.85;;;;;;;
7-Jul-33;11.96;;;;;;;
10-Jul-33;11.86;;;;;;;
11-Jul-33;11.71;;;;;;;
12-Jul-33;11.87;;;;;;;
13-Jul-33;12.0;;;;;;;
17-Jul-33;12.01;;;;;;;
19-Jul-33;11.6;;;;;;;
21-Jul-33;9.65;;;;;;;
25-Jul-33;10.32;;;;;;;
26-Jul-33;10.59;;;;;;;
31-Jul-33;9.95;;;;;;;
1-Aug-33;10.25;;;;;;;
8-Aug-33;10.39;;;;;;;
9-Aug-33;10.81;;;;;;;
10-Aug-33;10.63;;;;;;;
14-Aug-33;10.46;;;;;;;
15-Aug-33;10.48;;;;;;;
16-Aug-33;10.2;;;;;;;
17-Aug-33;10.76;;;;;;;
21-Aug-33;10.75;;;;;;;
24-Aug-33;10.88;;;;;;;
28-Aug-33;11.26;;;;;;;
29-Aug-33;11.2;;;;;;;
30-Aug-33;11.1;;;;;;;
31-Aug-33;11.09;;;;;;;
1-Sep-33;11.23;;;;;;;
6-Sep-33;10.85;;;;;;;
7-Sep-33;10.7;;;;;;;
8-Sep-33;10.66;;;;;;;
11-Sep-33;11.13;;;;;;;
12-Sep-33;11.06;;;;;;;
18-Sep-33;11.0;;;;;;;
19-Sep-33;11.04;;;;;;;
20-Sep-33;10.69;;;;;;;
21-Sep-33;10.03;;;;;;;
22-Sep-33;10.26;;;;;;;
28-Sep-33;9.79;;;;;;;
29-Sep-33;9.72;;;;;;;
2-Oct-33;9.62;;;;;;;
3-Oct-33;9.67;;;;;;;
4-Oct-33;10.29;;;;;;;
10-Oct-33;10.23;;;;;;;
11-Oct-33;10.24;;;;;;;
16-Oct-33;9.21;;;;;;;
17-Oct-33;9.51;;;;;;;
19-Oct-33;8.61;;;;;;;
20-Oct-33;8.86;;;;;;;
25-Oct-33;9.63;;;;;;;
26-Oct-33;9.44;;;;;;;
27-Oct-33;9.54;;;;;;;
30-Oct-33;9.04;;;;;;;
1-Nov-33;9.12;;;;;;;
6-Nov-33;9.45;;;;;;;
8-Nov-33;9.8;;;;;;;
14-Nov-33;9.69;;;;;;;
15-Nov-33;9.58;;;;;;;
17-Nov-33;9.92;;;;;;;
24-Nov-33;10.01;;;;;;;
29-Nov-33;9.88;;;;;;;
4-Dec-33;9.9;;;;;;;
13-Dec-33;10.19;;;;;;;
18-Dec-33;9.77;;;;;;;
19-Dec-33;9.75;;;;;;;
20-Dec-33;9.57;;;;;;;
21-Dec-33;9.55;;;;;;;
22-Dec-33;9.86;;;;;;;
28-Dec-33;9.99;;;;;;;
29-Dec-33;9.97;;;;;;;
4-Jan-34;9.94;;;;;;;
8-Jan-34;9.76;;;;;;;
10-Jan-34;10.14;;;;;;;
23-Jan-34;11.05;;;;;;;
24-Jan-34;11.12;;;;;;;
26-Jan-34;11.02;;;;;;;
29-Jan-34;11.19;;;;;;;
30-Jan-34;11.33;;;;;;;
31-Jan-34;11.17;;;;;;;
2-Feb-34;11.45;;;;;;;
5-Feb-34;11.81;;;;;;;
8-Feb-34;11.5;;;;;;;
9-Feb-34;11.18;;;;;;;
13-Feb-34;11.22;;;;;;;
14-Feb-34;11.29;;;;;;;
15-Feb-34;11.51;;;;;;;
16-Feb-34;11.54;;;;;;;
19-Feb-34;11.36;;;;;;;
20-Feb-34;11.4;;;;;;;
21-Feb-34;11.43;;;;;;;
5-Mar-34;11.01;;;;;;;
9-Mar-34;10.73;;;;;;;
14-Mar-34;10.97;;;;;;;
15-Mar-34;10.79;;;;;;;
19-Mar-34;10.45;;;;;;;
23-Mar-34;10.53;;;;;;;
26-Mar-34;10.71;;;;;;;
27-Mar-34;10.42;;;;;;;
5-Apr-34;10.9;;;;;;;
6-Apr-34;10.95;;;;;;;
10-Apr-34;11.03;;;;;;;
12-Apr-34;10.99;;;;;;;
20-Apr-34;11.16;;;;;;;
25-Apr-34;10.94;;;;;;;
16-May-34;9.56;;;;;;;
17-May-34;9.59;;;;;;;
28-May-34;9.83;;;;;;;
31-May-34;9.61;;;;;;;
4-Jun-34;9.49;;;;;;;
8-Jun-34;10.17;;;;;;;
11-Jun-34;10.09;;;;;;;
18-Jun-34;10.37;;;;;;;
20-Jun-34;10.08;;;;;;;
21-Jun-34;9.98;;;;;;;
25-Jun-34;9.73;;;;;;;
26-Jun-34;9.96;;;;;;;
27-Jun-34;9.93;;;;;;;
3-Jul-34;9.66;;;;;;;
5-Jul-34;9.82;;;;;;;
17-Jul-34;9.68;;;;;;;
18-Jul-34;9.84;;;;;;;
20-Jul-34;9.47;;;;;;;
23-Jul-34;9.09;;;;;;;
24-Jul-34;8.99;;;;;;;
27-Jul-34;8.6;;;;;;;
30-Jul-34;8.67;;;;;;;
1-Aug-34;8.95;;;;;;;
2-Aug-34;9.01;;;;;;;
7-Aug-34;8.69;;;;;;;
8-Aug-34;8.83;;;;;;;
9-Aug-34;9.13;;;;;;;
10-Aug-34;8.93;;;;;;;
13-Aug-34;9.17;;;;;;;
14-Aug-34;9.1;;;;;;;
16-Aug-34;9.11;;;;;;;
17-Aug-34;9.06;;;;;;;
21-Aug-34;9.19;;;;;;;
22-Aug-34;9.4;;;;;;;
23-Aug-34;9.35;;;;;;;
24-Aug-34;9.52;;;;;;;
27-Aug-34;9.39;;;;;;;
29-Aug-34;9.26;;;;;;;
30-Aug-34;9.16;;;;;;;
10-Sep-34;8.7;;;;;;;
17-Sep-34;8.45;;;;;;;
20-Sep-34;8.77;;;;;;;
27-Sep-34;9.18;;;;;;;
5-Oct-34;9.0;;;;;;;
24-Oct-34;9.14;;;;;;;
29-Oct-34;8.76;;;;;;;
30-Oct-34;8.79;;;;;;;
2-Nov-34;8.87;;;;;;;
9-Nov-34;9.3;;;;;;;
13-Nov-34;9.23;;;;;;;
14-Nov-34;9.2;;;;;;;
23-Nov-34;9.27;;;;;;;
27-Nov-34;9.43;;;;;;;
3-Dec-34;9.41;;;;;;;
4-Dec-34;9.48;;;;;;;
7-Dec-34;9.46;;;;;;;
10-Dec-34;9.36;;;;;;;
11-Jan-35;9.25;;;;;;;
21-Jan-35;9.28;;;;;;;
7-Feb-35;8.88;;;;;;;
7-Mar-35;8.56;;;;;;;
8-Mar-35;8.54;;;;;;;
11-Mar-35;8.32;;;;;;;
12-Mar-35;8.16;;;;;;;
13-Mar-35;8.19;;;;;;;
18-Mar-35;8.14;;;;;;;
20-Mar-35;8.25;;;;;;;
21-Mar-35;8.42;;;;;;;
22-Mar-35;8.55;;;;;;;
27-Mar-35;8.44;;;;;;;
24-Apr-35;9.32;;;;;;;
3-May-35;9.42;;;;;;;
20-May-35;9.89;;;;;;;
24-May-35;10.02;;;;;;;
13-Jun-35;10.12;;;;;;;
18-Jun-35;10.28;;;;;;;
20-Jun-35;10.15;;;;;;;
21-Jun-35;10.38;;;;;;;
3-Jul-35;10.35;;;;;;;
16-Jul-35;10.61;;;;;;;
17-Jul-35;10.67;;;;;;;
22-Jul-35;10.77;;;;;;;
31-Jul-35;11.08;;;;;;;
9-Aug-35;11.49;;;;;;;
13-Aug-35;11.67;;;;;;;
19-Aug-35;11.42;;;;;;;
22-Aug-35;11.59;;;;;;;
23-Aug-35;11.56;;;;;;;
30-Aug-35;11.24;;;;;;;
3-Sep-35;11.21;;;;;;;
5-Sep-35;11.47;;;;;;;
6-Sep-35;11.65;;;;;;;
9-Sep-35;11.76;;;;;;;
11-Sep-35;11.92;;;;;;;
12-Sep-35;11.78;;;;;;;
13-Sep-35;11.8;;;;;;;
16-Sep-35;11.64;;;;;;;
17-Sep-35;11.72;;;;;;;
19-Sep-35;11.58;;;;;;;
1-Oct-35;11.48;;;;;;;
7-Oct-35;11.53;;;;;;;
10-Oct-35;11.74;;;;;;;
11-Oct-35;11.75;;;;;;;
14-Oct-35;11.88;;;;;;;
21-Oct-35;12.19;;;;;;;
22-Oct-35;12.25;;;;;;;
23-Oct-35;12.33;;;;;;;
24-Oct-35;12.31;;;;;;;
25-Oct-35;12.43;;;;;;;
28-Oct-35;12.46;;;;;;;
29-Oct-35;12.45;;;;;;;
30-Oct-35;12.36;;;;;;;
1-Nov-35;12.61;;;;;;;
6-Nov-35;12.86;;;;;;;
7-Nov-35;12.81;;;;;;;
8-Nov-35;12.92;;;;;;;
13-Nov-35;12.96;;;;;;;
14-Nov-35;13.2;;;;;;;
15-Nov-35;13.25;;;;;;;
18-Nov-35;13.28;;;;;;;
19-Nov-35;13.46;;;;;;;
21-Nov-35;13.42;;;;;;;
22-Nov-35;13.14;;;;;;;
25-Nov-35;13.18;;;;;;;
26-Nov-35;12.99;;;;;;;
27-Nov-35;13.09;;;;;;;
29-Nov-35;12.94;;;;;;;
2-Dec-35;12.75;;;;;;;
3-Dec-35;13.1;;;;;;;
4-Dec-35;13.21;;;;;;;
6-Dec-35;13.15;;;;;;;
9-Dec-35;13.32;;;;;;;
13-Dec-35;12.84;;;;;;;
16-Dec-35;13.33;;;;;;;
17-Dec-35;12.9;;;;;;;
19-Dec-35;12.8;;;;;;;
20-Dec-35;12.88;;;;;;;
27-Dec-35;13.11;;;;;;;
30-Dec-35;13.3;;;;;;;
31-Dec-35;13.43;;;;;;;
7-Jan-36;13.62;;;;;;;
9-Jan-36;13.67;;;;;;;
10-Jan-36;13.78;;;;;;;
13-Jan-36;13.72;;;;;;;
15-Jan-36;13.71;;;;;;;
16-Jan-36;13.77;;;;;;;
20-Jan-36;13.52;;;;;;;
21-Jan-36;13.47;;;;;;;
22-Jan-36;13.76;;;;;;;
23-Jan-36;13.91;;;;;;;
28-Jan-36;14.01;;;;;;;
29-Jan-36;14.15;;;;;;;
30-Jan-36;14.08;;;;;;;
31-Jan-36;14.31;;;;;;;
4-Feb-36;14.42;;;;;;;
6-Feb-36;14.39;;;;;;;
7-Feb-36;14.32;;;;;;;
10-Feb-36;14.43;;;;;;;
17-Feb-36;14.58;;;;;;;
18-Feb-36;14.74;;;;;;;
19-Feb-36;14.64;;;;;;;
20-Feb-36;14.87;;;;;;;
24-Feb-36;14.69;;;;;;;
26-Feb-36;14.35;;;;;;;
28-Feb-36;14.6;;;;;;;
2-Mar-36;14.77;;;;;;;
3-Mar-36;14.98;;;;;;;
4-Mar-36;15.02;;;;;;;
10-Mar-36;14.73;;;;;;;
13-Mar-36;14.24;;;;;;;
16-Mar-36;14.57;;;;;;;
17-Mar-36;14.92;;;;;;;
18-Mar-36;14.86;;;;;;;
23-Mar-36;15.05;;;;;;;
24-Mar-36;14.97;;;;;;;
27-Mar-36;14.82;;;;;;;
30-Mar-36;14.81;;;;;;;
3-Apr-36;15.27;;;;;;;
6-Apr-36;15.51;;;;;;;
13-Apr-36;15.42;;;;;;;
23-Apr-36;14.4;;;;;;;
27-Apr-36;13.96;;;;;;;
29-Apr-36;13.53;;;;;;;
1-May-36;13.87;;;;;;;
4-May-36;13.82;;;;;;;
8-May-36;13.9;;;;;;;
18-May-36;14.19;;;;;;;
25-May-36;14.25;;;;;;;
26-May-36;14.45;;;;;;;
28-May-36;14.3;;;;;;;
3-Jun-36;14.34;;;;;;;
4-Jun-36;14.13;;;;;;;
5-Jun-36;14.12;;;;;;;
9-Jun-36;14.48;;;;;;;
10-Jun-36;14.55;;;;;;;
12-Jun-36;14.59;;;;;;;
23-Jun-36;15.0;;;;;;;
29-Jun-36;14.89;;;;;;;
30-Jun-36;14.84;;;;;;;
1-Jul-36;14.9;;;;;;;
13-Jul-36;15.45;;;;;;;
14-Jul-36;15.63;;;;;;;
15-Jul-36;15.64;;;;;;;
17-Jul-36;15.66;;;;;;;
23-Jul-36;15.89;;;;;;;
27-Jul-36;16.15;;;;;;;
28-Jul-36;16.12;;;;;;;
3-Aug-36;15.91;;;;;;;
4-Aug-36;15.87;;;;;;;
5-Aug-36;15.77;;;;;;;
7-Aug-36;16.08;;;;;;;
10-Aug-36;16.2;;;;;;;
17-Aug-36;15.8;;;;;;;
18-Aug-36;15.81;;;;;;;
19-Aug-36;15.9;;;;;;;
21-Aug-36;15.32;;;;;;;
25-Aug-36;15.67;;;;;;;
28-Aug-36;15.92;;;;;;;
31-Aug-36;15.99;;;;;;;
1-Sep-36;15.95;;;;;;;
2-Sep-36;16.01;;;;;;;
8-Sep-36;16.29;;;;;;;
11-Sep-36;16.11;;;;;;;
18-Sep-36;16.03;;;;;;;
25-Sep-36;15.88;;;;;;;
29-Sep-36;16.06;;;;;;;
1-Oct-36;16.04;;;;;;;
2-Oct-36;16.35;;;;;;;
5-Oct-36;16.53;;;;;;;
6-Oct-36;16.68;;;;;;;
8-Oct-36;16.81;;;;;;;
9-Oct-36;16.87;;;;;;;
14-Oct-36;16.88;;;;;;;
23-Oct-36;17.09;;;;;;;
27-Oct-36;16.93;;;;;;;
2-Nov-36;17.17;;;;;;;
5-Nov-36;17.56;;;;;;;
13-Nov-36;17.24;;;;;;;
18-Nov-36;17.51;;;;;;;
7-Dec-36;16.91;;;;;;;
8-Dec-36;16.97;;;;;;;
10-Dec-36;17.22;;;;;;;
18-Dec-36;17.0;;;;;;;
22-Dec-36;16.86;;;;;;;
23-Dec-36;17.03;;;;;;;
24-Dec-36;17.06;;;;;;;
30-Dec-36;17.27;;;;;;;
5-Jan-37;17.08;;;;;;;
13-Jan-37;17.61;;;;;;;
19-Jan-37;17.62;;;;;;;
20-Jan-37;17.84;;;;;;;
21-Jan-37;17.96;;;;;;;
22-Jan-37;17.87;;;;;;;
27-Jan-37;17.65;;;;;;;
3-Feb-37;18.13;;;;;;;
4-Feb-37;18.15;;;;;;;
9-Feb-37;17.99;;;;;;;
11-Feb-37;18.32;;;;;;;
15-Feb-37;18.1;;;;;;;
17-Feb-37;18.12;;;;;;;
18-Feb-37;18.22;;;;;;;
19-Feb-37;18.37;;;;;;;
1-Mar-37;18.09;;;;;;;
3-Mar-37;18.55;;;;;;;
4-Mar-37;18.38;;;;;;;
10-Mar-37;18.67;;;;;;;
15-Mar-37;18.14;;;;;;;
16-Mar-37;18.23;;;;;;;
18-Mar-37;17.73;;;;;;;
24-Mar-37;17.7;;;;;;;
25-Mar-37;17.68;;;;;;;
30-Mar-37;17.95;;;;;;;
6-Apr-37;17.46;;;;;;;
8-Apr-37;16.99;;;;;;;
12-Apr-37;17.1;;;;;;;
21-Apr-37;17.41;;;;;;;
22-Apr-37;17.19;;;;;;;
3-May-37;16.47;;;;;;;
4-May-37;16.73;;;;;;;
5-May-37;16.59;;;;;;;
6-May-37;16.71;;;;;;;
17-May-37;15.62;;;;;;;
20-May-37;16.26;;;;;;;
25-May-37;16.25;;;;;;;
3-Jun-37;16.1;;;;;;;
10-Jun-37;15.94;;;;;;;
14-Jun-37;15.2;;;;;;;
16-Jun-37;15.18;;;;;;;
22-Jun-37;15.38;;;;;;;
25-Jun-37;15.52;;;;;;;
28-Jun-37;15.12;;;;;;;
29-Jun-37;15.14;;;;;;;
30-Jun-37;15.4;;;;;;;
1-Jul-37;15.47;;;;;;;
2-Jul-37;15.7;;;;;;;
7-Jul-37;16.37;;;;;;;
12-Jul-37;16.54;;;;;;;
19-Jul-37;16.74;;;;;;;
21-Jul-37;16.82;;;;;;;
28-Jul-37;16.78;;;;;;;
30-Jul-37;16.77;;;;;;;
2-Aug-37;17.07;;;;;;;
4-Aug-37;17.02;;;;;;;
20-Aug-37;16.49;;;;;;;
1-Sep-37;15.61;;;;;;;
2-Sep-37;15.36;;;;;;;
14-Sep-37;14.68;;;;;;;
23-Sep-37;13.79;;;;;;;
4-Oct-37;13.59;;;;;;;
5-Oct-37;12.85;;;;;;;
6-Oct-37;13.16;;;;;;;
7-Oct-37;13.06;;;;;;;
11-Oct-37;12.22;;;;;;;
13-Oct-37;12.21;;;;;;;
14-Oct-37;11.97;;;;;;;
15-Oct-37;11.84;;;;;;;
20-Oct-37;11.93;;;;;;;
21-Oct-37;12.17;;;;;;;
28-Oct-37;12.05;;;;;;;
29-Oct-37;12.35;;;;;;;
1-Nov-37;12.08;;;;;;;
9-Nov-37;11.35;;;;;;;
12-Nov-37;11.91;;;;;;;
17-Nov-37;11.39;;;;;;;
19-Nov-37;10.51;;;;;;;
3-Dec-37;11.34;;;;;;;
7-Dec-37;11.32;;;;;;;
14-Dec-37;10.83;;;;;;;
20-Dec-37;11.31;;;;;;;
21-Dec-37;11.38;;;;;;;
11-Jan-38;11.95;;;;;;;
14-Jan-38;11.7;;;;;;;
20-Jan-38;11.66;;;;;;;
21-Jan-38;11.44;;;;;;;
3-Feb-38;10.34;;;;;;;
4-Feb-38;10.54;;;;;;;
17-Feb-38;11.15;;;;;;;
23-Feb-38;11.68;;;;;;;
25-Feb-38;11.57;;;;;;;
30-Mar-38;8.62;;;;;;;
4-Apr-38;9.24;;;;;;;
18-May-38;10.0;;;;;;;
28-Jun-38;11.25;;;;;;;
5-Jul-38;11.98;;;;;;;
6-Jul-38;12.14;;;;;;;
7-Jul-38;12.09;;;;;;;
8-Jul-38;11.89;;;;;;;
11-Jul-38;11.73;;;;;;;
19-Jul-38;12.67;;;;;;;
20-Jul-38;12.53;;;;;;;
21-Jul-38;12.54;;;;;;;
22-Jul-38;12.55;;;;;;;
28-Jul-38;12.48;;;;;;;
2-Aug-38;12.41;;;;;;;
3-Aug-38;12.3;;;;;;;
4-Aug-38;12.38;;;;;;;
5-Aug-38;12.66;;;;;;;
8-Aug-38;12.73;;;;;;;
9-Aug-38;12.65;;;;;;;
10-Aug-38;12.49;;;;;;;
22-Aug-38;12.27;;;;;;;
24-Aug-38;12.52;;;;;;;
26-Aug-38;12.5;;;;;;;
31-Aug-38;12.06;;;;;;;
2-Sep-38;12.26;;;;;;;
8-Sep-38;12.29;;;;;;;
9-Sep-38;12.02;;;;;;;
13-Sep-38;11.37;;;;;;;
14-Sep-38;11.3;;;;;;;
29-Sep-38;11.9;;;;;;;
30-Sep-38;12.24;;;;;;;
6-Oct-38;12.82;;;;;;;
13-Oct-38;13.24;;;;;;;
17-Oct-38;13.07;;;;;;;
19-Oct-38;13.01;;;;;;;
31-Oct-38;13.17;;;;;;;
3-Nov-38;13.19;;;;;;;
16-Nov-38;12.97;;;;;;;
22-Nov-38;12.77;;;;;;;
28-Nov-38;12.37;;;;;;;
8-Dec-38;12.39;;;;;;;
9-Dec-38;12.32;;;;;;;
13-Dec-38;12.59;;;;;;;
15-Dec-38;12.89;;;;;;;
19-Dec-38;12.68;;;;;;;
21-Dec-38;12.58;;;;;;;
29-Dec-38;13.13;;;;;;;
3-Jan-39;13.08;;;;;;;
4-Jan-39;13.23;;;;;;;
9-Jan-39;12.79;;;;;;;
11-Jan-39;12.57;;;;;;;
12-Jan-39;12.47;;;;;;;
16-Jan-39;12.63;;;;;;;
18-Jan-39;12.71;;;;;;;
30-Jan-39;12.16;;;;;;;
1-Feb-39;12.12;;;;;;;
21-Feb-39;12.23;;;;;;;
28-Feb-39;12.7;;;;;;;
24-Mar-39;12.07;;;;;;;
28-Mar-39;11.83;;;;;;;
10-Apr-39;10.44;;;;;;;
24-Jul-39;12.13;;;;;;;
27-Jul-39;12.18;;;;;;;
5-Sep-39;12.64;;;;;;;
13-Sep-39;13.03;;;;;;;
19-Sep-39;12.95;;;;;;;
13-Oct-39;12.74;;;;;;;
18-Oct-39;13.0;;;;;;;
